"id" "model" "y0" "b" "c" "d" "e" "f" "yrange" "trend" "typology" "BMD.zSD" "BMD.zSD.lower" "BMD.zSD.upper"
"c09456" "exponential" 8.70187509105177 0.028743774975337 NA 8.70187509105177 1.79680144314031 NA 1.12281060729054 "inc" "E.inc.convex" 4.61673482261681 2.24255177866437 5.61455897992246
"c09513" "exponential" 5.80899882223656 1.25530550397394 NA 5.80899882223656 -0.807083137786444 NA 1.25496620440218 "dec" "E.dec.convex" 0.328431910538885 0.120795268719557 0.839627549843654
"c09562" "exponential" 9.30918063336235 -0.00467629250672938 NA 9.30918063336235 1.23209552478025 NA 1.01210111399653 "dec" "E.dec.concave" 5.64130964177981 2.69691041597455 6.16621634285923
"c09573" "linear" 6.37713375142331 -0.46507073578802 NA 6.37713375142331 NA NA 3.08388404901036 "dec" "L.dec" 1.44346202040388 1.00026999976318 1.87908037426504
"c09598" "linear" 6.19551784615632 -0.258644119947537 NA 6.19551784615632 NA NA 1.71506915937212 "dec" "L.dec" 2.50952970046548 1.49138178255127 3.97293989967024
"c09599" "linear" 11.5983183061402 0.0979490426145891 NA 11.5983183061402 NA NA 0.64950010157734 "inc" "L.inc" 2.50330973614667 1.53437632161621 4.17337668064738
"c09607" "exponential" 9.51812027038166 0.943897401005989 NA 9.51812027038166 -2.89988357037284 NA 0.847990883004742 "dec" "E.dec.convex" 1.14422033948188 0.464885437351891 2.54533339573156
"c09633" "Gauss-probit" 8.77284668510891 3.41842885617048 10.9148045649785 10.9148045649785 2.48436270705749 -2.78934623065672 1.45279410395063 "U" "GP.U" 1.3450270208777 0.630562146880319 5.67444262898583
"c09662" "linear" 11.5369317507388 -0.101568096989866 NA 11.5369317507388 NA NA 0.6734980511398 "dec" "L.dec" 2.82532944738737 1.71904535862317 5.06855659658269
"c09664" "exponential" 7.64206941366123 0.0320667386136382 NA 7.64206941366123 1.99688396677478 NA 0.855508219300217 "inc" "E.inc.convex" 4.61895046520472 2.28363006356228 5.62554685864776
"c09667" "exponential" 12.9950640261093 -0.0054004532027799 NA 12.9950640261093 1.42652638040907 NA 0.558477116166978 "dec" "E.dec.concave" 5.2719797005013 2.59779297202712 5.93316456092685
"c09723" "exponential" 14.1623567897414 7.7717832509801e-05 NA 14.1623567897414 0.692151668976981 NA 1.12499128079497 "inc" "E.inc.convex" 5.58767904338416 3.19464693895696 5.67022890020559
"c09730" "exponential" 11.5233287250951 -0.000725953492756701 NA 11.5233287250951 0.873426182132625 NA 1.43822788205437 "dec" "E.dec.concave" 5.78290631055573 2.76071494338856 5.99679699814383
"c09850" "exponential" 8.81903154642149 -9.25064929617752e-05 NA 8.81903154642149 0.722506679868144 NA 0.89532793547871 "dec" "E.dec.concave" 5.44175515585818 3.23665028440341 5.55965813964647
"c09874" "log-Gauss-probit" 6.13915260946377 0.622323865010309 6.13915260946377 6.13915260946377 3.15509816305593 -1.23535586693634 1.23535586693634 "U" "lGP.U" 1.32275615583246 0.720583372004292 2.17778436889906
"c09918" "linear" 15.596933032304 0.0734332615658616 NA 15.596933032304 NA NA 0.486935957443229 "inc" "L.inc" 2.49365512892185 1.61969574617131 3.98102595753093
"c09971" "exponential" 7.16645519320982 -0.0398929320110175 NA 7.16645519320982 1.86767705361159 NA 1.34946755421456 "dec" "E.dec.concave" 4.98128607669735 2.52092821968448 5.79758724740786
"c09981" "Gauss-probit" 10.9487029597727 2.21497686223364 11.7034898494019 11.7034898494019 1.65106642484501 -0.996504498279495 0.916919461387165 "U" "GP.U" 4.55316271107557 0.595217851415273 5.53813464834447
"c10039" "linear" 14.1957339393655 0.213223212026537 NA 14.1957339393655 NA NA 1.41388311894797 "inc" "L.inc" 2.14258600837345 1.38371104392162 3.3249337777971
"c10047" "linear" 6.4046203645301 -0.154802455371091 NA 6.4046203645301 NA NA 1.0264950815657 "dec" "L.dec" 1.69537695793961 1.15671716944668 2.41321162009696
"c10057" "exponential" 12.7384191226166 0.02415378905166 NA 12.7384191226166 1.6671166008821 NA 1.26529161974742 "inc" "E.inc.convex" 5.17628348854984 2.56699513692828 5.96755857634704
"c10066" "exponential" 7.62780412191336 -0.938933170403478 NA 7.62780412191336 -2.01280758520378 NA 0.904107980202163 "inc" "E.inc.concave" 0.840602645856185 0.327567836713673 2.00772640960619
"c10088" "linear" 18.4632293687694 -0.086246459110338 NA 18.4632293687694 NA NA 0.571900270360651 "dec" "L.dec" 2.34763238368704 1.53578807191415 3.48700957422775
"c10124" "Gauss-probit" 8.47850623701779 5.87237321364253 4.35620188207242 -4.6407062009045 0 8.62075839643383 1.46627158341925 "bell" "GP.bell" 1.43450994269479 0.4110772589306 6.21534947048092
"c10125" "Gauss-probit" 10.4976265548791 5.68014507109718 14.6890904355454 14.6890904355454 2.5260605100503 -4.6271305378074 1.06342041338927 "U" "GP.U" 1.33325856791849 0.596748169440038 5.48212504154268
"c10155" "exponential" 5.8879507535869 0.28633662292147 NA 5.8879507535869 3.33581994557048 NA 1.80380110811108 "inc" "E.inc.convex" 3.10615453277856 1.58474370116893 4.8474530963029
"c10163" "linear" 9.39076565697809 0.119582434427965 NA 9.39076565697809 NA NA 0.792951122691836 "inc" "L.inc" 2.9478730958312 1.8003223221769 5.28185293800581
"c10174" "Gauss-probit" 8.24897454983278 3.2242117894101 9.96109827225438 9.96109827225438 1.45001256268607 -1.89432273119571 1.37342585029134 "U" "GP.U" 3.73766219262497 0.544909807193263 4.12953199140515
"c10212" "linear" 11.0728164207577 -0.0962990109110135 NA 11.0728164207577 NA NA 0.638558741350931 "dec" "L.dec" 2.53164100313509 1.56040949772077 4.26365998314893
"c10229" "Gauss-probit" 10.5024520446785 2.90899870666256 12.716246579016 12.716246579016 2.10686978838532 -2.87767851752694 2.01900736091663 "U" "GP.U" 5.4207437964813 0.606049057132835 5.81144939844244
"c10238" "exponential" 4.47511851060598 -1.79377487365815 NA 4.47511851060598 -1.37004994967588 NA 1.77959096648471 "inc" "E.inc.concave" 0.626795248895742 0.239423438296893 1.56554599430764
"c10267" "Gauss-probit" 11.2095987639541 4.95901312616203 13.8799744664971 13.8799744664971 2.55763584011467 -3.05024156069977 0.873418048526911 "U" "GP.U" 1.31126387151436 0.609815001806073 5.42689132759526
"c10269" "exponential" 8.30799535197097 1.59247490538862 NA 8.30799535197097 -2.31331648763816 NA 1.50186194595879 "dec" "E.dec.convex" 0.718148500877425 0.319413557186778 1.52728820650279
"c10302" "exponential" 10.3637910356289 0.0177202667503482 NA 10.3637910356289 1.63655293309497 NA 1.0012196390541 "inc" "E.inc.convex" 5.47886688537526 2.7957322117636 6.21444981643506
"c10304" "linear" 16.8203564811524 -0.105621179441838 NA 16.8203564811524 NA NA 0.700374040878824 "dec" "L.dec" 2.31635267209853 1.38681510737947 3.7719264681238
"c10311" "Gauss-probit" 3.75206745165031 3.52821770829638 2.62984362168171 -8.20584876976265 0 6.54007002569078 1.7087840766444 "bell" "GP.bell" 0.659843080029276 0.288803677726227 1.52023756299955
"c10345" "log-Gauss-probit" 11.1141356808872 0.890433241252608 11.1141356808872 11.1141356808872 3.07407206255689 -0.595024620931925 0.595024620931925 "U" "lGP.U" 0.838144696120607 0.339456505369354 1.44197531324442
"c10386" "linear" 6.99116647394499 0.21990889730968 NA 6.99116647394499 NA NA 1.45821589806049 "inc" "L.inc" 3.13506314126353 1.78049771232538 5.90877420013766
"c10390" "log-Gauss-probit" 5.96848748873845 0.736625115166855 6.66648990118345 5.96848748873845 1.27325345128648 -1.04058953257323 1.33324356122563 "U" "lGP.U" 0.49531342270161 0.0913436305477117 1.13556172982157
"c10413" "linear" 8.66755173212915 0.113554834194679 NA 8.66755173212915 NA NA 0.752982105544914 "inc" "L.inc" 2.09459331190437 1.37402225082927 3.12505254175249
"c10419" "Gauss-probit" 3.08197859934675 5.13723654617821 8.86834812215613 8.86834812215613 2.25543627990956 -6.37179843327682 1.93844811485127 "U" "GP.U" 5.80113559612699 0.578402411636657 6.58787481075076
"c10499" "log-Gauss-probit" 10.5471878071266 0.99785859295824 14.342750166519 10.5471878071266 3.23669869208495 -2.34837854872044 2.00796233180363 "U" "lGP.U" 0.554329791655815 0.249995481766307 0.961485101152574
"c10511" "linear" 6.92473470304477 0.17476550874979 NA 6.92473470304477 NA NA 1.15887008851986 "inc" "L.inc" 3.08616090624796 1.83175579723853 5.84186164311432
"c10532" "exponential" 5.11073688267089 0.086335622655989 NA 5.11073688267089 2.32735239096171 NA 1.40496299417203 "inc" "E.inc.convex" 4.42605494935392 2.17111662289418 5.66481714729656
"c10607" "Gauss-probit" 12.4761039907525 3.76060847991923 15.6637350505741 15.6637350505741 2.23411790976237 -3.80283186891485 1.88299861761786 "U" "GP.U" 1.41790556343906 0.566046474319726 5.3212451827406
"c10615" "exponential" 11.4582463493765 0.108438485181925 NA 11.4582463493765 2.65508495323317 NA 1.20927714302038 "inc" "E.inc.convex" 3.15657977195253 1.6221620765202 4.76834598909344
"c10639" "linear" 7.1347438785855 0.347704824584339 NA 7.1347438785855 NA NA 2.30563069181875 "inc" "L.inc" 1.39163768042831 0.992221589472823 1.75822608534872
"c10754" "exponential" 11.6564744585659 -0.000299588325559029 NA 11.6564744585659 0.80596887456526 NA 1.12074799462397 "dec" "E.dec.concave" 5.67399898173043 3.06901027186436 5.79134597210723
"c10891" "exponential" 5.23024620697402 -0.974615585332907 NA 5.23024620697402 -0.853940040650649 NA 0.974202102414054 "inc" "E.inc.concave" 0.51604087561618 0.151389866508552 1.9522781133666
"c10907" "linear" 2.48346009829395 0.384844759520514 NA 2.48346009829395 NA NA 2.55190560038053 "inc" "L.inc" 2.79743722864134 1.70209946624651 4.88148012804256
"c10934" "exponential" 2.85680717441528 0.00789141996461012 NA 2.85680717441528 1.24032511583584 NA 1.64776861060939 "inc" "E.inc.convex" 5.62727660442804 2.91245404218877 6.13364482292394
"c10976" "linear" 3.73756226071477 0.219530671092785 NA 3.73756226071477 NA NA 1.45570788001626 "inc" "L.inc" 3.03038343057509 1.6826061258395 5.78135755601385
"c11090" "exponential" 10.9712647057073 0.000153934332654173 NA 10.9712647057073 0.813657963679463 NA 0.532774353729458 "inc" "E.inc.convex" 5.66262386220677 3.17654788578428 5.8058893207413
"c11168" "exponential" 4.46697238498797 0.00221432623880092 NA 4.46697238498797 0.931261534615527 NA 2.73691913351968 "inc" "E.inc.convex" 5.84699293410193 2.82532118172342 6.07026482959629
"c11210" "log-Gauss-probit" 7.70519203736821 1.05402951297482 7.70519203736821 7.70519203736821 2.79074002017634 -1.32592499129425 1.32592499129425 "U" "lGP.U" 0.602643375360983 0.185640344549392 1.26950489820902
"c11233" "exponential" 11.8729553646657 0.0193438158693296 NA 11.8729553646657 1.69286492857248 NA 0.952700283889223 "inc" "E.inc.convex" 5.08021810994763 2.48508996314593 5.84595305350996
"c11334" "exponential" 5.09033449693239 0.0102005223489678 NA 5.09033449693239 1.52880125798259 NA 0.770213176556415 "inc" "E.inc.convex" 4.95095406465099 2.54738976625602 5.69875969135615
"c11382" "Gauss-probit" 3.61420483746409 1.10358277632794 3.23681691497311 3.23681691497311 1.70997715830179 1.25352462420736 1.25346431200743 "bell" "GP.bell" 0.737574265443544 0.468686447880073 4.34709557006444
"c11397" "Gauss-probit" 11.5731368015649 2.99397433513097 13.2272867303036 13.2272867303036 2.1335443233259 -2.13228828154388 1.44228592138592 "U" "GP.U" 5.58185491220737 0.659744955163215 6.00640765857943
"c11456" "exponential" 11.1692661161739 -0.143155476580985 NA 11.1692661161739 2.32971205751454 NA 2.32248228337074 "dec" "E.dec.concave" 2.39811294233241 1.45423359006257 3.32316964858692
"c11462" "log-Gauss-probit" 3.31802501688221 0.719149364089575 3.31802501688221 3.31802501688221 1.26118504380956 0.899964831827687 0.899964831827687 "bell" "lGP.bell" 0.565740611302911 0.0592612061950717 1.00919818318396
"c11480" "linear" 2.95778641012101 0.190232569780428 NA 2.95778641012101 NA NA 1.26143217021402 "inc" "L.inc" 2.85274569784916 1.68679237121176 5.04279733392627
"c11530" "log-Gauss-probit" 5.85689622196875 1.09926326225419 5.85689622196875 5.85689622196875 1.4500621529633 -1.94608978395723 1.94608978395723 "U" "lGP.U" 0.401164980691175 0.0154546348778888 1.06993926145492
"c11558" "linear" 10.1785005487327 0.116240915008254 NA 10.1785005487327 NA NA 0.770793507419731 "inc" "L.inc" 2.34112822417068 1.48385015341244 3.77156289257517
"c11630" "exponential" 6.74126134996207 -0.00245952739115341 NA 6.74126134996207 0.917460685277525 NA 3.38395463087429 "dec" "E.dec.concave" 5.24857164882283 3.14184472079464 5.49397632034068
"c11814" "Gauss-probit" 6.55198940544285 3.01589104827324 9.0375410387673 9.0375410387673 2.16725081074563 -3.21779102344812 2.1416494574375 "U" "GP.U" 5.66122863295256 0.695575583427769 6.3704227372854
"c11906" "Gauss-probit" 10.702530035899 2.18083941480952 11.8980732882737 11.8980732882737 1.73833106968013 -1.64259783353503 1.50998501328278 "U" "GP.U" 4.70451408287116 0.599514286569312 5.58303826818545
"c11942" "exponential" 6.69150118891038 0.0015934247620014 NA 6.69150118891038 0.915387007940261 NA 2.22853908576757 "inc" "E.inc.convex" 5.89143179185147 3.02946425782801 6.32377860225316
"c11980" "exponential" 5.72773534537657 0.00182259534992996 NA 5.72773534537657 0.932123495274071 NA 2.237941313417 "inc" "E.inc.convex" 5.47949790377906 2.84694274188371 5.80629283737854
"c12025" "log-Gauss-probit" 4.62943982016299 1.96598050270569 4.62943982016299 4.62943982016299 1.35074924096054 -1.86795977812693 1.86795977812693 "U" "lGP.U" 0.092003265701658 0.000134781838833718 0.559830794636862
"c12139" "log-Gauss-probit" 5.20381605918466 1.03054226956094 5.20381605918466 5.20381605918466 1.22995467246656 -0.97385919711857 0.97385919711857 "U" "lGP.U" 0.299022188327378 0.0232817163289081 0.65074069823196
"c12244" "Gauss-probit" 4.75798878409677 3.13289053630131 7.6138298352775 7.6138298352775 2.41822367731544 -3.84690049908136 2.28926653992346 "U" "GP.U" 1.80608280592648 0.642091127612825 6.47520860224994
"c12260" "exponential" 4.82842962382609 0.135370065774816 NA 4.82842962382609 2.08300075180371 NA 3.13088853292374 "inc" "E.inc.convex" 3.87123016733501 1.94876746973625 5.1392687328953
"c12281" "log-Gauss-probit" 4.99895941055368 0.694881547520994 4.99895941055368 4.99895941055368 1.58213191286669 -1.20900697635453 1.20900697635453 "U" "lGP.U" 0.636312573551178 0.22357147553761 1.02796722054954
"c12403" "Gauss-probit" 13.6486094466538 2.21402321260668 14.5772553489998 14.5772553489998 2.29814124909275 -1.59151639155264 1.35700492110698 "U" "GP.U" 1.3780038505082 0.654336794406643 6.50568839656357
"c12506" "exponential" 12.2445883990806 -0.00549889922006936 NA 12.2445883990806 1.19689818967165 NA 1.39516509606994 "dec" "E.dec.concave" 4.91910693824266 2.75954287275932 5.4392419805305
"c12544" "linear" 2.47943385433491 0.186157526001102 NA 2.47943385433491 NA NA 1.23441055491331 "inc" "L.inc" 2.80518421869768 1.7141927509713 4.71775550631339
"c12572" "exponential" 2.68247417668499 0.0108377115591447 NA 2.68247417668499 1.20622590677601 NA 2.63394380092879 "inc" "E.inc.convex" 5.2437498307625 2.74428037361877 5.79674452153928
"c12573" "linear" 5.51486254083233 -0.243013871657223 NA 5.51486254083233 NA NA 1.61142498295905 "dec" "L.dec" 2.68657254544191 1.55078859181548 5.00685068431628
"c12576" "log-Gauss-probit" 4.44320647186574 1.02135170590746 4.44320647186574 4.44320647186574 1.59560173701745 -2.08016718334696 2.08016718334696 "U" "lGP.U" 0.467757775032769 0.0666683310873867 1.24033273884125
"c12626" "exponential" 7.78458767280812 0.00348649467495559 NA 7.78458767280812 1.00659679419772 NA 2.52769172479678 "inc" "E.inc.convex" 5.0464648282605 2.8347922799866 5.44029498493776
"c12705" "exponential" 3.92199967835944 -1.75156738698628 NA 3.92199967835944 -1.41673468314285 NA 1.73532238728152 "inc" "E.inc.concave" 0.874270726512058 0.292807748566748 3.1831428624816
"c12781" "linear" 2.98372775782046 0.482573451356369 NA 2.98372775782046 NA NA 3.19994455594409 "inc" "L.inc" 2.55387723459348 1.52661365676413 4.29794063134962
"c12927" "exponential" 3.7677736366406 0.573660074156985 NA 3.7677736366406 4.22242611849961 NA 2.1848919107577 "inc" "E.inc.convex" 2.53594141902519 1.26984893689186 4.4444581757856
"c13186" "exponential" 4.7820339000712 -0.00033550179735041 NA 4.7820339000712 0.786260752607852 NA 1.54262922350416 "dec" "E.dec.concave" 5.91630793702349 2.96407845300635 6.04978420773612
"c13226" "linear" 2.32446855338782 0.232756021372371 NA 2.32446855338782 NA NA 1.54340517772019 "inc" "L.inc" 3.18700162827235 1.61199047466828 5.65329675788369
"c13243" "exponential" 8.97416057745551 -0.608813117712638 NA 8.97416057745551 -0.826323198610951 NA 0.608613867473998 "inc" "E.inc.concave" 0.523793421145968 0.148547716187456 2.28511286643171
"c13270" "linear" 6.93178747375669 0.143205449949102 NA 6.93178747375669 NA NA 0.949595338612498 "inc" "L.inc" 2.63125315689006 1.65599211769161 4.39541605740696
"c13277" "Gauss-probit" 9.37190249444028 2.40083664769775 10.5661268382555 10.5661268382555 1.85803823111436 -1.61118092999447 1.38786910529396 "U" "GP.U" 1.5400069667503 0.585616764238513 5.20167247183728
"c13297" "exponential" 6.20307662060321 -0.00683244428149722 NA 6.20307662060321 1.30226617101616 NA 1.10478954976498 "dec" "E.dec.concave" 5.006368394358 2.6720161103781 5.6096143690571
"c13433" "linear" 4.1924064967719 0.293826357222264 NA 4.1924064967719 NA NA 1.94836257474083 "inc" "L.inc" 2.99869518856292 1.66561809265763 5.7306574074825
"c13456" "Gauss-probit" 7.81806940519412 1.51859567875013 7.64402227679104 7.64402227679104 2.60857800376372 0.761028091421216 0.738230400179311 "bell" "GP.bell" 1.15956819597799 0.700706257712769 2.09755081598113
"c13517" "exponential" 8.80323669982 0.757107052193808 NA 8.80323669982 -2.41877241991764 NA 0.708292358729899 "dec" "E.dec.convex" 0.841599274082219 0.337814098968948 1.96887351896716
"c13525" "exponential" 6.26781430737729 -1.12890698106135 NA 6.26781430737729 -1.47994296254068 NA 1.11612000588403 "inc" "E.inc.concave" 0.78678863009882 0.265467865000195 2.25513530702159
"c13542" "exponential" 4.1003451271731 0.00260064546243141 NA 4.1003451271731 0.966586335012281 NA 2.47732768038416 "inc" "E.inc.convex" 5.57643111797094 2.74084702021579 5.80936634497075
"c13544" "Gauss-probit" 3.8132331925373 4.80154420900537 9.86614472629306 28.4097373254961 0 -15.3247078333573 3.45017374067307 "U" "GP.U" 0.949677590916294 0.339880922401882 5.65877630690053
"c13574" "exponential" 5.44806553163792 0.193438985401262 NA 5.44806553163792 3.01026471718456 NA 1.55723906303006 "inc" "E.inc.convex" 4.40057215531937 2.04020350576221 5.88432868809851
"c13586" "Gauss-probit" 4.70980825151023 1.75751645736583 3.21983647621359 3.21983647621359 0.487852783643408 1.54849380669998 1.54505103046993 "bell" "GP.bell" 2.23748942167395 0.620833046576722 3.32860665646012
"c13596" "Gauss-probit" 3.7335934191127 2.09434528758868 2.66182731648264 2.66182731648264 1.80819212763812 1.55583221708609 1.44606329730753 "bell" "GP.bell" 5.01866486931479 0.667941068755667 6.47104511039909
"c13598" "linear" 4.94076253851526 0.295889710647468 NA 4.94076253851526 NA NA 1.96204467130336 "inc" "L.inc" 1.60830999639494 1.1387557567512 2.0429060528601
"c13605" "linear" 11.7181620338137 0.195169930609057 NA 11.7181620338137 NA NA 1.29417180986866 "inc" "L.inc" 2.51612410094146 1.45149316904698 4.31912821474654
"c13674" "log-Gauss-probit" 6.85715021617719 1.32499254821579 6.85715021617719 6.85715021617719 2.14672941865856 0.686887911442975 0.686887911442975 "bell" "lGP.bell" 0.315935605388867 0.0195125050875921 0.68898591814358
"c13764" "exponential" 6.0290059688308 0.00509382495702256 NA 6.0290059688308 1.19101002278511 NA 1.32841961244631 "inc" "E.inc.convex" 5.70718985809108 2.72158856737949 6.23221104127757
"c13825" "Gauss-probit" 5.53236250432579 2.37517229092044 6.82088717991349 6.82088717991349 2.20458467866704 -1.98229623552085 1.63315589086604 "U" "GP.U" 1.74136092072186 0.713392052091718 6.56233228030464
"c13918" "Gauss-probit" 7.46909939413056 2.97803756190757 8.67691103598193 8.67691103598193 2.19716546725219 -1.5856223646616 1.06219228835687 "U" "GP.U" 1.88423496270951 0.640600361257547 5.74723626609734
"c14005" "linear" 2.35306814635204 0.421619243777341 NA 2.35306814635204 NA NA 2.79575720548755 "inc" "L.inc" 3.07689496509605 1.71500758191124 6.09401171469212
"c14237" "log-Gauss-probit" 7.85375188717472 0.754100739324404 7.85375188717472 7.85375188717472 3.5301455447251 -1.09088815551527 1.09088815551527 "U" "lGP.U" 1.0281357637962 0.537107332306222 1.52095092709977
"c14317" "Gauss-probit" 6.42429388599453 2.73176718783056 5.24300872419411 5.24300872419411 2.52177783939358 1.80884406569458 1.22532301730163 "bell" "GP.bell" 1.45474039639034 0.671147152015382 6.58921466926672
"c14363" "exponential" 16.0462448121058 0.011579562476077 NA 16.0462448121058 1.45259410183971 NA 1.10071273996939 "inc" "E.inc.convex" 4.55839168242541 2.53463750852673 5.39852242024941
"c14401" "log-Gauss-probit" 5.30823983494916 0.763173570357304 5.30823983494916 5.30823983494916 3.62704473137884 -1.24471797323123 1.24471797323123 "U" "lGP.U" 1.25427807933905 0.570233520187703 2.07986240136581
"c14423" "linear" 7.5970809441291 -0.124017554367875 NA 7.5970809441291 NA NA 0.822360403013382 "dec" "L.dec" 3.18835158002258 1.8872728618412 6.24288791228429
"c14431" "log-Gauss-probit" 5.94748576684006 0.795531924443277 5.94748576684006 5.94748576684006 2.14641957492183 -1.28183240071496 1.28183240071496 "U" "lGP.U" 0.710585382524085 0.316218543532601 1.27784994577118
"c14618" "Gauss-probit" 12.3326727754298 3.71382422356676 16.5075720118283 12.9839301746186 5.05956578487308 -2.41868796877134 1.18201735886943 "U" "GP.U" 1.83365110779652 0.534228501782298 5.38092960623523
"c15023" "linear" 5.98089447746233 -0.211301866280493 NA 5.98089447746233 NA NA 1.40114267530595 "dec" "L.dec" 3.12429123041875 1.86911296304604 5.77235061717512
"c15048" "linear" 5.24407235165939 0.347310769764829 NA 5.24407235165939 NA NA 2.30301771431058 "inc" "L.inc" 2.6727629451489 1.64476616105592 4.6484829554742
"c15068" "Gauss-probit" 12.5750291588939 2.16173283593726 15.7682730152307 15.7682730152307 1.18768206832927 -3.71346009882326 3.55752024073207 "U" "GP.U" 3.56437712262852 0.657296916452055 4.56576136568842
"c15455" "exponential" 7.99596584550656 0.00684387233057795 NA 7.99596584550656 1.21277405315607 NA 1.61445660447036 "inc" "E.inc.convex" 4.63544781610172 2.74600096318735 5.26343858301265
"c15572" "exponential" 2.70946059264921 0.0464367552071407 NA 2.70946059264921 1.85953873909814 NA 1.59615294885298 "inc" "E.inc.convex" 5.25751290104643 2.37621866119731 6.23469818776154
"c15719" "linear" 7.50372488559279 -0.19058281306899 NA 7.50372488559279 NA NA 1.26375463346048 "dec" "L.dec" 2.10141132563347 1.29018226315573 3.23634928029081
"c15843" "Gauss-probit" 5.66383127445515 3.06701576856401 2.65827717078698 2.65827717078698 2.67226963014839 4.39311158235259 2.48325433693512 "bell" "GP.bell" 0.55548295408282 0.357980875156676 0.709529312743109
"c15942" "exponential" 5.26671623758978 -0.0445067510395323 NA 5.26671623758978 1.77424923098663 NA 1.82418958041241 "dec" "E.dec.concave" 4.28646508721093 2.29551553502521 5.38265716583076
"c15975" "linear" 8.60681457724891 0.124151845020056 NA 8.60681457724891 NA NA 0.823250884327992 "inc" "L.inc" 2.29722117149604 1.47237322372164 3.4554604113869
"c16309" "log-Gauss-probit" 2.8004632812371 0.378930107052633 2.8004632812371 2.8004632812371 1.40671357884697 1.89302737247645 1.89302737247645 "bell" "lGP.bell" 0.815917641039345 0.556099936225816 1.0102963840392
"c16471" "log-Gauss-probit" 8.09233800742068 0.599171932821178 8.09233800742068 8.09233800742068 3.69817277936895 -1.43288570472523 1.43288570472523 "U" "lGP.U" 1.69672330773716 0.722058192053216 2.59790549412814
"c16687" "Gauss-probit" 6.02432931763736 2.44606102291438 6.67074308271575 6.67074308271575 1.81755399873066 -0.851929682760805 0.729036507466444 "U" "GP.U" 1.54083593069135 0.551020615333274 5.0769640736888
"c16742" "linear" 3.35170446671401 0.384878419825606 NA 3.35170446671401 NA NA 2.55212880186359 "inc" "L.inc" 2.03143230162973 1.25092072114456 2.99807302355144
"c16973" "Gauss-probit" 8.7897947178737 2.71666753787096 6.32246598966746 8.25756935313258 4.0933306028294 2.05311401588769 1.49803145408223 "bell" "GP.bell" 0.977920671966412 0.397290483298971 1.88935685776761
"c16998" "exponential" 6.02207240096857 -0.00396525666679507 NA 6.02207240096857 1.08701173586001 NA 1.76434677086273 "dec" "E.dec.concave" 5.67900083020007 2.7940765319337 5.99382151139198
"c17138" "exponential" 15.1283457920589 0.195315624269335 NA 15.1283457920589 3.23187213061193 NA 1.32453722996424 "inc" "E.inc.convex" 4.23910900744145 2.14505855888081 5.96667349540888
"c17421" "linear" 6.2089109647929 0.365177945679982 NA 6.2089109647929 NA NA 2.42149495780396 "inc" "L.inc" 1.28883998691813 0.870962308780222 1.67199077954906
"c17497" "exponential" 7.17646852655675 -0.0023128306517836 NA 7.17646852655675 1.02384796490657 NA 1.50038854835653 "dec" "E.dec.concave" 5.3399279282986 2.92410282719364 5.68844823446923
"c17517" "exponential" 2.78368409016968 0.000599714107951693 NA 2.78368409016968 0.842990687236376 NA 1.56299006373627 "inc" "E.inc.convex" 5.82774861864063 3.02293418142291 6.0832634974005
"c17694" "exponential" 8.7976822366973 -1.82636434234829 NA 8.7976822366973 -1.89356695281959 NA 1.77131521917225 "inc" "E.inc.concave" 0.568045917162163 0.255496932062291 1.12872453443317
"c17823" "exponential" 9.58044329762209 0.000677969014342789 NA 9.58044329762209 0.945640556779396 NA 0.751914900374219 "inc" "E.inc.convex" 5.37846383644236 2.90314281749839 5.63678657445926
"c18178" "linear" 5.11152949642139 0.167746242771683 NA 5.11152949642139 NA NA 1.11232533581903 "inc" "L.inc" 2.41102288811202 1.5479794118773 3.90297345166438
"c18301" "exponential" 8.39960595757824 0.156825081341643 NA 8.39960595757824 3.26982040790436 NA 1.034797505367 "inc" "E.inc.convex" 2.81219746131591 1.36843034997666 4.50724210194982
"c18306" "Gauss-probit" 4.749125306278 1.68632545051768 6.0977853046808 6.0977853046808 2.18165719932469 -3.11424211107486 3.01837700452645 "U" "GP.U" 0.951092912951289 0.587362695302972 5.45125716189757
"c18315" "exponential" 2.60418481313755 0.00370748423703317 NA 2.60418481313755 1.05319299708519 NA 2.00740945956319 "inc" "E.inc.convex" 5.60775016886662 2.98648398169001 5.99824126959788
"c18523" "exponential" 4.61771614440046 -1.70647075852347 NA 4.61771614440046 -2.39711904272132 NA 1.59913676817482 "inc" "E.inc.concave" 1.08485372476728 0.406021144189851 2.82270447218703
"c18686" "linear" 5.38389325824105 0.312693506447339 NA 5.38389325824105 NA NA 2.07347064125231 "inc" "L.inc" 2.86500249752349 1.71298831363455 5.46272095102385
"c18794" "exponential" 2.77285638015515 0.00684749681734258 NA 2.77285638015515 1.24295418271396 NA 1.41363798021212 "inc" "E.inc.convex" 5.55068921989871 2.88875883443423 6.04802785319069
"c19663" "exponential" 4.87635540400303 0.854764438598786 NA 4.87635540400303 4.47101969797968 NA 2.91185351720359 "inc" "E.inc.convex" 2.11759452255202 1.10088803051197 3.5474936248179
"c19738" "exponential" 8.26253359080817 -0.00023443673452084 NA 8.26253359080817 0.722217200181503 NA 2.27736876824807 "dec" "E.dec.concave" 6.00814754168591 3.08045459620664 6.10703305824627
