"id" "irow" "adjpvalue" "model" "nbpar" "b" "c" "d" "e" "f" "SDres" "typology" "trend" "y0" "yrange" "maxychange" "xextrem" "yextrem" "BMD.zSD" "BMR.zSD" "BMD.xfold" "BMR.xfold" "BMD.zSD.lower" "BMD.zSD.upper" "BMD.xfold.lower" "BMD.xfold.upper" "nboot.successful"
"c05326" 247 0.0048122590798611 "linear" 2 -0.162821396343746 NA 4.62853958121045 NA NA 0.44374642640311 "L.dec" "dec" 4.62853958121045 1.07966867915538 1.07966867915538 NA NA 2.72535696393538 4.18479315480734 2.84270967154633 4.1656856230894 1.61304816468563 4.74407240048608 2.05493380487258 4.81552228061413 500
"c05354" 367 0.00794817983736801 "Gauss-probit" 4 1.996399150364 10.8553019365472 10.8553019365472 2.86260750644078 1.25421022968027 0.377303731052006 "GP.bell" "bell" 11.3039540333594 1.0430210236917 0.805558132867995 2.86260750644078 12.1095121662274 1.03785051509829 11.6812577644114 NA 10.1735586300235 0.59841653547869 1.51438281849959 2.1024716094202 Inf 376
"c05358" 382 0.00744318402292165 "exponential" 3 0.0209061610843084 NA 9.82435330439886 1.96826067146532 NA 0.21543420868366 "E.inc.convex" "inc" 9.82435330439886 0.58638493246502 0.58638493246502 NA NA 4.77348306965048 10.0397875130825 NA 10.8067886348388 2.2842694341506 5.75983134913858 Inf Inf 377
"c05369" 432 0.0001700893934592 "exponential" 3 -0.068565412160884 NA 13.4912032758336 2.47703755119834 NA 0.241479790330457 "E.dec.concave" "dec" 13.4912032758336 0.928460034009898 0.928460034009898 NA NA 3.73767599881494 13.2497234855031 NA 12.1420829482502 1.99564960231184 5.31122577799384 Inf Inf 464
"c05377" 463 0.00929087078408397 "linear" 2 -0.090627287337161 NA 8.04761847979495 NA NA 0.258677052514874 "L.dec" "dec" 8.04761847979495 0.600949542332715 0.600949542332715 NA NA 2.8542954348012 7.78894142728008 NA 7.24285663181546 1.8313639758971 4.84982200128428 6.2833564109416 Inf 500
"c05385" 497 5.70164558586445e-05 "exponential" 3 -0.169725474798283 NA 12.4697768180595 3.35995177473385 NA 0.268688590791866 "E.dec.concave" "dec" 12.4697768180595 1.05163725762928 1.05163725762928 NA NA 3.18853221421018 12.2010882272676 NA 11.2227991362535 1.61923981484175 4.82095800318159 6.44686140968786 Inf 483
"c05401" 565 0.00924243790397051 "linear" 2 -0.0864547462408195 NA 11.1166215889598 NA NA 0.2410940778693 "L.dec" "dec" 11.1166215889598 0.573281422322873 0.573281422322873 NA NA 2.78867370910712 10.8755275110905 NA 10.0049594300638 1.75515627744018 4.94228716493861 Inf Inf 500
"c05417" 633 9.28096192962931e-05 "exponential" 3 -0.00311223663342882 NA 8.80017868457902 1.0569847194076 NA 0.448959511896103 "E.dec.concave" "dec" 8.80017868457902 1.64741105359382 1.64741105359382 NA NA 5.26219764390409 8.35121917268291 5.96998804572956 7.92016081612111 2.73919695323027 5.61744093926852 4.53729144023403 6.22013780732139 326
"c05559" 1231 0.00103085852635295 "exponential" 3 1.15542028759808 NA 6.80862321833712 -1.75250289080452 NA 0.403032418760257 "E.dec.convex" "dec" 6.80862321833712 1.12914869658648 1.12914869658648 NA NA 0.751766727947455 6.40559079957686 1.55943958360176 6.12776089650341 0.294284037802133 1.969755692808 0.701609286438086 4.10892326661393 482
"c05581" 1323 0.00418779854845206 "linear" 2 0.116961634811304 NA 12.5829044491625 NA NA 0.284597262251287 "L.inc" "inc" 12.5829044491625 0.775572600433758 0.775572600433758 NA NA 2.43325311509566 12.8675017114138 NA 13.8411948940788 1.5734991082884 3.98362027649612 Inf Inf 500
"c05589" 1360 0.00813423848384542 "linear" 2 -0.0628943744450728 NA 9.84204212767684 NA NA 0.147249973755254 "L.dec" "dec" 9.84204212767684 0.417052596945277 0.417052596945277 NA NA 2.34122646189687 9.69479215392158 NA 8.85783791490915 1.45426810911824 3.6196179812593 Inf Inf 500
"c05597" 1392 0.00223283459292358 "exponential" 3 0.0564208566151868 NA 8.69088685136166 2.19015556002016 NA 0.418087026039963 "E.inc.convex" "inc" 8.69088685136166 1.10858070962095 1.10858070962095 NA NA 4.66380341499073 9.10897387740162 6.12697234220117 9.55997553649783 2.28100504051018 5.74319441960866 4.62946529383909 Inf 403
"c05641" 1567 0.00276463620886631 "exponential" 3 -0.000870104250542473 NA 12.9786728967407 0.906252515683548 NA 0.483891488903742 "E.dec.concave" "dec" 12.9786728967407 1.30915680793258 1.30915680793258 NA NA 5.73005291305198 12.4947814078369 6.62315627247922 11.6808056070666 2.74748436104284 5.94809260470359 5.95909053290337 Inf 275
"c05645" 1576 0.000711358784031479 "linear" 2 -0.134852508871005 NA 12.9205515633859 NA NA 0.290309802977433 "L.dec" "dec" 12.9205515633859 0.894206986323631 0.894206986323631 NA NA 2.15279497139451 12.6302417604085 NA 11.6284964070473 1.31584675913414 3.31422757752759 Inf Inf 500
"c05698" 1694 0.000395704686460034 "Gauss-probit" 4 1.0793241670029 7.56774147252348 7.56774147252348 0.995073785048962 -0.756492721579101 0.236267205451364 "GP.U" "U" 7.07316350398077 0.756491813769126 0.494577060732734 0.995073785048962 6.81124875094438 0.711601281161265 6.83689629852941 NA 7.78047985437885 0.295063165703026 3.01999558663775 4.25460270087762 Inf 498
"c05788" 1893 0.0024202512562778 "linear" 2 0.101163935170242 NA 13.459755324754 NA NA 0.276202705341616 "L.inc" "inc" 13.459755324754 0.670818054113877 0.670818054113877 NA NA 2.73024872823316 13.7359580300956 NA 14.8057308572294 1.71920069369474 4.36591944492133 Inf Inf 500
"c05794" 1907 0.000470464341503532 "linear" 2 0.146734480039969 NA 8.89121019945217 NA NA 0.336036576131252 "L.inc" "inc" 8.89121019945217 0.972996337145036 0.972996337145036 NA NA 2.29009961421281 9.22724677558342 6.05938713043472 9.78033121939739 1.40074904896607 3.41224201114672 4.39516702498585 Inf 500
"c05830" 1988 0.00062084177907274 "log-Gauss-probit" 4 0.74974838127153 10.475418338259 10.475418338259 3.55786078276907 0.637567071503532 0.166747972262958 "lGP.bell" "bell" 10.475418338259 0.637567071503533 0.637567071503533 3.55786078276907 11.1129854097625 1.04210775142363 10.6421663105219 NA 9.42787650443306 0.605769251144836 1.52998894970568 Inf Inf 499
"c05903" 2148 0.00437416491801477 "log-Gauss-probit" 4 0.753207922512484 12.1685832045613 12.1685832045613 2.05150783102814 0.74743068988751 0.315968601144142 "lGP.bell" "bell" 12.1685832045613 0.74743068988751 0.74743068988751 2.05150783102814 12.9160138944489 0.763526287415101 12.4845518057055 NA 10.9517248841052 0.322101627219526 1.44645386964864 Inf Inf 491
"c05916" 2177 1.65791761949292e-05 "log-Gauss-probit" 4 0.994158816254895 11.5127292653352 11.5127292653352 2.72470558714292 -2.020049123373 0.527928289404733 "lGP.U" "U" 11.5127292653352 2.020049123373 2.020049123373 2.72470558714292 9.49268014196216 0.534556592574149 10.9848009759304 0.949431147536003 10.3614563388016 0.252985658730015 0.868917541547255 0.596839913972383 1.55520133364056 500
"c05923" 2195 1.05813180544384e-05 "exponential" 3 -2.10749345078715 NA 8.82588136770283 -2.6181633274723 NA 0.497283279661245 "E.inc.concave" "inc" 8.82588136770283 1.94006383072278 1.94006383072278 NA NA 0.704638318316285 9.32316464736407 1.42070903911473 9.70846950447311 0.316202117837165 1.32443149438023 0.720852188818991 2.80392426086119 497
"c05946" 2245 0.00707972123925484 "Gauss-probit" 4 2.36835404608314 11.2206086750669 11.2206086750669 2.37617118895234 -1.71747792171006 0.562392128079607 "GP.U" "U" 10.1823439581899 1.37546627949814 0.696253074665062 2.37617118895234 9.50313075335683 1.48722548812088 9.6199518301103 NA 11.2005783540089 0.681456202456095 6.3611318782913 1.4860686646374 Inf 360
"c05965" 2287 5.38857499924166e-07 "exponential" 3 -0.105179402177942 NA 8.29446821273027 2.34739779710354 NA 0.301894540227981 "E.dec.concave" "dec" 8.29446821273027 1.66794346724947 1.66794346724947 NA NA 3.17679766660309 7.99257367250229 5.12784167129432 7.46502139145724 1.70996575557328 4.59694604487324 4.13779162095933 5.85143419376352 495
"c05970" 2298 0.00234787081908267 "Gauss-probit" 5 3.47172788912966 3.66038849502395 6.08440015318525 3.87148199491338 2.64504523234657 0.508261846576951 "GP.bell" "bell" 7.18383973084206 1.58613009520668 1.07769608603456 2.60220226345268 7.69227374001418 2.56118965586815 7.69210157741901 6.06614274500804 6.46545575775786 0.51980327556234 5.73435608375624 0.917012369625161 6.55460987634412 297
"c05996" 2356 0.000351111433755062 "exponential" 3 0.75018873308091 NA 9.83225049413417 -1.06762941331971 NA 0.237324697756973 "E.dec.convex" "dec" 9.83225049413417 0.748682867043112 0.748682867043112 NA NA 0.406034463189918 9.5949257963772 NA 8.84902544472076 0.149387168205228 1.02073499640992 Inf Inf 483
"c06004" 2373 0.00325339901692627 "exponential" 3 -0.00494173103290672 NA 4.31000400802991 1.1793404572235 NA 0.557583035314937 "E.dec.concave" "dec" 4.31000400802991 1.36202553599325 1.36202553599325 NA NA 5.58384623735005 3.75242097271498 5.28320210144377 3.87900360722692 2.79732650841652 5.9972878281495 2.63793884182347 5.7824389919871 296
"c06045" 2464 0.00931738435909924 "Gauss-probit" 5 2.12534313353641 13.2161620604163 12.1704244853956 3.86462231107525 -1.09778745738821 0.341557347725195 "GP.U" "U" 11.9963519130675 1.12747519997678 0.64829799609133 3.05693442220665 11.517174709182 1.82115282478649 11.6547945653423 NA 13.1959871043742 0.620679397922613 5.10909409155717 Inf Inf 267
"c06059" 2495 0.00162373522890644 "exponential" 3 0.986618848540417 NA 4.9468312978948 -0.753793482676698 NA 0.386460392701116 "E.dec.convex" "dec" 4.9468312978948 0.98646966163063 0.98646966163063 NA NA 0.374703262413669 4.56037090519368 0.524591823777156 4.45214816810532 0.119676464845732 1.04019288827929 0.19534851568731 1.65778480093872 474
"c06077" 2535 0.000271006496310231 "exponential" 3 0.0380239983511184 NA 7.43344904911493 1.81523846116267 NA 0.447554578115922 "E.inc.convex" "inc" 7.43344904911493 1.42927868173599 1.42927868173599 NA NA 4.6236367697451 7.88100362723085 5.48715707733303 8.17679395402642 2.1527853589353 5.57323095720869 3.5379395163609 6.15363072589701 414
"c06078" 2537 0.0069302221149029 "linear" 2 -0.120667280259588 NA 10.802975547408 NA NA 0.320654862696108 "L.dec" "dec" 10.802975547408 0.80014473540133 0.80014473540133 NA NA 2.65734722790048 10.4823206847119 NA 9.72267799266719 1.62816617247202 4.35629446280715 6.40827387336102 Inf 500
"c06085" 2553 1.68029645919949e-05 "exponential" 3 -0.00243067765948836 NA 10.2727202662982 1.07770631992576 NA 0.240515018697663 "E.dec.concave" "dec" 10.2727202662982 1.1401585980168 1.1401585980168 NA NA 4.96247964945541 10.0322052476005 6.51888959833429 9.24544823966837 2.89498554118879 5.38434127315879 6.13383911173979 Inf 335
"c06133" 2659 8.34074996399357e-07 "linear" 2 0.158103680646789 NA 9.59750669233769 NA NA 0.180712194639389 "L.inc" "inc" 9.59750669233769 1.04838550636886 1.04838550636886 NA NA 1.14299802446161 9.77821888697708 6.07038789550951 10.5572573615715 0.777157069167102 1.47626406722273 5.16699202123226 Inf 500
"c06142" 2694 0.00031748577911825 "Gauss-probit" 4 1.56588237972659 7.76338877004841 7.76338877004841 0.241463223998249 0.915855930663657 0.317119281388158 "GP.bell" "bell" 8.66842035320598 0.915633971190782 0.904809623684701 0.241463223998249 8.67924470071206 1.71585813703654 8.35130107181783 4.18881125224995 7.80157831788539 0.934473044546678 2.70145520980177 2.31574469869549 Inf 494
"c06144" 2700 0.00635900510883329 "linear" 2 -0.0960297150913694 NA 10.6641444662401 NA NA 0.259145587435617 "L.dec" "dec" 10.6641444662401 0.636773040770871 0.636773040770871 NA NA 2.69859789950483 10.4049988788045 NA 9.59773001961611 1.62211662419217 4.13117379757401 Inf Inf 500
"c06147" 2713 0.000233180093508707 "exponential" 3 0.0332210996607317 NA 9.02595938058555 1.91553767162944 NA 0.273335494853338 "E.inc.convex" "inc" 9.02595938058555 1.02556300496909 1.02556300496909 NA NA 4.25674072284015 9.29929487543889 6.39451447561337 9.9285553186441 2.13045242639837 5.3390979305488 5.62540950871547 Inf 439
"c06164" 2784 0.000211291735325008 "Gauss-probit" 5 3.55170074248041 6.61008329741575 25.87754281301 0 -11.8133493147273 1.05863155204967 "GP.U" "U" 4.43046374048553 3.12444643684745 2.41609577579223 2.31098880150631 2.01436796469331 0.55852632773373 3.37183218843586 0.214824639734377 3.98741736643698 0.297317935752789 1.3828384576717 0.151027996247055 0.737040244858144 464
"c06201" 2941 0.000862855776301005 "linear" 2 -0.294356711936462 NA 5.08732378015254 NA NA 0.681872726893166 "L.dec" "dec" 5.08732378015254 1.95187935685068 1.95187935685068 NA NA 2.31648438524599 4.40545105325937 1.72828529938555 4.57859140213729 1.53954338549627 3.59055553898698 1.34803546335334 2.64920077111903 500
"c06208" 2970 0.000874272137529304 "linear" 2 0.144010062549152 NA 10.397791363755 NA NA 0.313347196645008 "L.inc" "inc" 10.397791363755 0.954930724763429 0.954930724763429 NA NA 2.17587015169901 10.7111385604 NA 11.4375705001305 1.50483905953212 3.0487558333132 5.43599051241367 Inf 500
"c06258" 3180 0.00334203095469966 "log-Gauss-probit" 4 0.71350237565924 2.88184749886458 2.88184749886458 1.48310862389626 0.931050751370864 0.411401045815 "lGP.bell" "bell" 2.88184749886458 0.931050751370864 0.931050751370864 1.48310862389626 3.81289825023545 0.595851387684133 3.29324854467958 0.497295366004229 3.17003224875104 0.181319691705685 1.00886116070337 0.144550691766246 0.936141167936598 488
"c06303" 3372 0.00019863524165948 "Gauss-probit" 4 2.6641739369282 5.43388599803488 5.43388599803488 2.20288850714884 1.3974511265508 0.275412448519321 "GP.bell" "bell" 6.42671626128688 1.04633236486684 0.641711501568043 2.20288850714884 6.83133712458568 1.02931930556035 6.7021287098062 NA 5.78404463515819 0.523127171274804 5.19582484131693 1.58189313883831 Inf 388
"c06313" 3413 0.000650867085574881 "Gauss-probit" 4 2.5239792304253 6.35986481797359 6.35986481797359 2.12735786711547 -4.10793310271205 1.11545021974696 "GP.U" "U" 3.48008278440593 3.27184239398077 2.04369132483638 2.12735786711547 2.25193171526154 1.53203684460951 2.36463256465897 0.374610395542443 3.13207450596533 0.554297422131213 5.77185584297046 0.247759130363563 0.952284654775951 403
"c06429" 3686 0.00749848856993046 "linear" 2 0.28438273873851 NA 2.54457336076117 NA NA 0.881662152380782 "L.inc" "inc" 2.54457336076117 1.88574194057506 1.88574194057506 NA NA 3.10026605796026 3.42623551314195 0.894770678434499 2.79903069683729 1.79473175934682 5.95202317042688 0.518304034516161 1.90186986698112 500
"c06440" 3711 0.00404723296846027 "Gauss-probit" 4 1.93051947779955 11.5544507874384 11.5544507874384 2.32380719334708 -0.763503586036512 0.238943405641808 "GP.U" "U" 11.1844720728063 0.70013287806988 0.393524871404427 2.32380719334708 10.7909472014019 1.02524556417924 10.9455286671645 NA 12.302919280087 0.55519755341358 5.60841664486266 Inf Inf 439
"c06518" 3887 0.000443422475102303 "exponential" 3 1.28267941405294 NA 10.4291831483295 -2.67960444940738 NA 0.378771701026234 "E.dec.convex" "dec" 10.4291831483295 1.1746841373183 1.1746841373183 NA NA 0.937805803936462 10.0504114473033 4.49386669218686 9.38626483349657 0.410507562059443 2.05332363374646 2.06051124655523 Inf 469
"c06548" 3976 0.000111855687782156 "linear" 2 0.22672795131629 NA 9.6726996513574 NA NA 0.45436857151143 "L.inc" "inc" 9.6726996513574 1.50343304517832 1.50343304517832 NA NA 2.00402539198873 10.1270682228688 4.2662140222243 10.6399696164931 1.12797148471284 3.09110747646232 3.10061531109894 6.03014288114962 500
"c06573" 4086 0.000150827871078709 "log-Gauss-probit" 4 0.70461043071794 8.94975209343843 8.94975209343843 1.70202906012891 -2.0211247425145 0.874570405087851 "lGP.U" "U" 8.94975209343843 2.0211247425145 2.0211247425145 1.70202906012891 6.92862735092393 0.683731045147852 8.07518168835058 0.692432187282347 8.05477688409459 0.257669091818012 1.17233942859548 0.297627277674288 1.22225993976494 488
"c06581" 4119 0.00835631285514216 "Gauss-probit" 4 2.78926032427876 10.1306851476521 10.1306851476521 2.24621469806331 -1.35053251534306 0.387988777232873 "GP.U" "U" 9.15416687711451 0.957998230096731 0.583983985291241 2.24621469806331 8.78015263230902 5.8412828100321 9.54215565434738 NA 10.069583564826 0.658213983442326 6.35515274950357 Inf Inf 328
"c06605" 4218 0.00309551635291117 "linear" 2 -0.0928280189982589 NA 12.2599193873158 NA NA 0.232438045373457 "L.dec" "dec" 12.2599193873158 0.615542593977455 0.615542593977455 NA NA 2.50396429743715 12.0274813419424 NA 11.0339274485843 1.56749156163748 3.98852305252484 Inf Inf 500
"c06637" 4352 0.000497779205302215 "exponential" 3 0.0294055288042159 NA 5.5944775158055 1.74266893433392 NA 0.512951326258149 "E.inc.convex" "inc" 5.5944775158055 1.29175490721022 1.29175490721022 NA NA 5.07942942485644 6.10742884206365 5.22276893595985 6.15392526738605 2.53621645702655 5.9795878512933 2.91953378619758 6.05797465023985 371
"c06700" 4492 0.000117169452592428 "linear" 2 0.291291625020842 NA 6.39530550912999 NA NA 0.537316899295019 "L.inc" "inc" 6.39530550912999 1.9315547655132 1.9315547655132 NA NA 1.84460126258891 6.93262240842501 2.19549927282407 7.03483606004299 1.1194561037859 2.77876118876917 1.66037065969943 3.22084313063391 500
"c06762" 4630 0.00112912416876666 "exponential" 3 0.0257922734987326 NA 5.60993404040505 1.82165587672978 NA 0.325210963096479 "E.inc.convex" "inc" 5.60993404040505 0.956775894987845 0.956775894987845 NA NA 4.75583429434378 5.93514500350153 5.69191802271207 6.17092744444555 2.27138537862465 5.73585305773634 3.72920785975356 6.33444730444143 385
"c06807" 4733 0.000326032030898745 "linear" 2 -0.109992108788458 NA 14.1180054262624 NA NA 0.213044144570429 "L.dec" "dec" 14.1180054262624 0.729357673376269 0.729357673376269 NA NA 1.93690390080769 13.904961281692 NA 12.7062048836362 1.19845927712569 2.67676222073798 Inf Inf 500
"c06876" 4888 7.52816066499065e-08 "exponential" 3 0.086652060255531 NA 7.46502516421615 1.77931786583882 NA 0.550206923991963 "E.inc.convex" "inc" 7.46502516421615 3.51306254978415 3.51306254978415 NA NA 3.54911186808131 8.01523208820812 4.02716286263956 8.21152768063777 2.1702730375374 4.72990048773088 2.74871700157406 5.10890962304011 476
"c06880" 4897 2.81778346628388e-08 "exponential" 3 -0.117081900205718 NA 7.11319788793496 2.27764913428706 NA 0.305547307668384 "E.dec.concave" "dec" 7.11319788793496 2.03503845893492 2.03503845893492 NA NA 2.92363945705671 6.80765058026658 4.4565040455249 6.40187809914147 1.70642374410638 4.38120009876469 3.59286601831809 5.47855324938133 499
"c06881" 4900 0.00098987202379387 "exponential" 3 0.000389331040618518 NA 9.37794045043954 0.8420820255686 NA 0.388738339683963 "E.inc.convex" "inc" 9.37794045043954 1.02333698633778 1.02333698633778 NA NA 5.81645657487746 9.7666787901235 6.55752070145836 10.3157344954835 2.77164548966439 6.08009882228738 5.52360080493882 Inf 291
"c06884" 4906 0.00961230256871281 "log-Gauss-probit" 4 0.623716429801865 11.5919777878739 11.5919777878739 2.10144013901717 -1.35495206094393 0.532602999863905 "lGP.U" "U" 11.5919777878739 1.35495206094393 1.35495206094393 2.10144013901717 10.23702572693 0.89606310926058 11.05937478801 1.48316749343576 10.4327800090865 0.424888854188047 1.3612369208499 0.950713482704333 Inf 487
"c06943" 5037 0.000485698557096017 "linear" 2 0.12051466520204 NA 10.0143262845812 NA NA 0.279620367071126 "L.inc" "inc" 10.0143262845812 0.799132744954727 0.799132744954727 NA NA 2.32021859416321 10.2939466516523 NA 11.0157589130393 1.35631406604674 3.94824976099016 6.11649532118703 Inf 500
"c06962" 5080 0.00926829920672195 "linear" 2 -0.0726650768602524 NA 17.9024312960475 NA NA 0.178784828864026 "L.dec" "dec" 17.9024312960475 0.481842124660332 0.481842124660332 NA NA 2.46039551032003 17.7236464671834 NA 16.1121881664427 1.51507953592131 3.70872260869246 Inf Inf 500
"c06997" 5158 0.00300116922602178 "Gauss-probit" 4 2.21951272736328 11.0786081850173 11.0786081850173 2.01460837489979 -1.21835254747137 0.425074118420608 "GP.U" "U" 10.2716168519615 1.07826921876774 0.666908004352134 2.01460837489979 9.86025563754594 5.39536903560143 10.6966909703822 NA 11.2987785371577 0.652976533483249 6.22481954144394 6.38502831684382 Inf 422
"c07027" 5226 4.20452635041656e-05 "exponential" 3 -0.0181894478005265 NA 13.9040590351141 1.39871023030022 NA 0.446925673795371 "E.dec.concave" "dec" 13.9040590351141 2.06496322094632 2.06496322094632 NA NA 4.53383992354702 13.4571333613187 6.08369944437674 12.5136531316027 2.68685891774827 5.26312870296266 5.37222961353493 6.37602473384604 399
"c07032" 5237 4.93874780852635e-07 "exponential" 3 -0.00152504048502078 NA 8.51979087421286 0.916183497448753 NA 0.330024974265182 "E.dec.concave" "dec" 8.51979087421286 2.11949849270292 2.11949849270292 NA NA 4.9306776057889 8.18976589994768 5.79699479881486 7.66781178679157 2.77329721813602 5.2734691638558 4.71108427962037 5.96523228190301 307
"c07072" 5328 0.000928562951690934 "exponential" 3 1.75090760842005 NA 6.11839977203804 -2.37149717519337 NA 0.598014947664784 "E.dec.convex" "dec" 6.11839977203804 1.64402131014935 1.64402131014935 NA NA 0.990954154766403 5.52038482437325 1.01956408859291 5.50655979483423 0.38959091478347 2.2272543019443 0.50373256619765 2.25602101414189 465
"c07118" 5428 1.06921424443087e-06 "Gauss-probit" 4 3.20101763968269 13.816221436439 13.816221436439 1.95967846389817 -3.21855344568188 0.395236617485899 "GP.U" "U" 11.1476730730208 2.1088210513595 1.55881596909582 1.95967846389817 10.5976679907571 0.954762243243184 10.7524364555349 5.82281918378344 12.2624403803229 0.431689380793701 4.32458392969614 5.06418511926046 Inf 406
"c07173" 5630 1.17223098972497e-05 "exponential" 3 -0.00308133394891125 NA 15.4179545815486 1.08644443593193 NA 0.296433658537159 "E.dec.concave" "dec" 15.4179545815486 1.37542803747853 1.37542803747853 NA NA 4.97244092729152 15.1215209230115 NA 13.8761591233938 2.96434621546866 5.41487309561525 6.51002994194115 Inf 348
"c07206" 5768 0.000133132042638079 "exponential" 3 0.0115070481500619 NA 11.805577730675 1.35377141396598 NA 0.506589585271293 "E.inc.convex" "inc" 11.805577730675 1.53094375925302 1.53094375925302 NA NA 5.15408129655321 12.3121673159463 6.28215255025049 12.9861355037425 2.7259675901991 5.78547633009653 5.1474407125099 Inf 330
"c07232" 5877 0.00326896722667314 "linear" 2 -0.164978868267272 NA 7.34790361440313 NA NA 0.432292166999915 "L.dec" "dec" 7.34790361440313 1.09397487548028 1.09397487548028 NA NA 2.62028811047235 6.91561144740322 4.45384532672345 6.61311325296282 1.67497503277007 4.26084191837691 3.23024171701107 Inf 500
"c07253" 5968 0.000441243767965435 "Gauss-probit" 4 1.30634594289134 2.82223934566804 2.82223934566804 1.76829354953977 1.69554995616078 0.575029183686142 "GP.bell" "bell" 3.50056087466063 1.6938884355146 1.01722842716819 1.76829354953977 4.51778930182882 0.752721297651806 4.07559005834677 0.461930448137802 3.85061696212669 0.448450355398869 4.37441404276033 0.338148167729976 0.931126927367336 497
"c07259" 5994 0.00863418835460567 "exponential" 3 -0.00223860255964404 NA 13.3150381332628 1.22955446354 NA 0.212799360026174 "E.dec.concave" "dec" 13.3150381332628 0.489950110643781 0.489950110643781 NA NA 5.61287034829941 13.1022387732366 NA 11.9835343199365 2.80885642072221 6.04937963129246 Inf Inf 318
"c07261" 6000 0.00997368713645199 "exponential" 3 -0.662426925794071 NA 9.13111177104962 -2.25350993011123 NA 0.262688115299539 "E.inc.concave" "inc" 9.13111177104962 0.627495412512785 0.627495412512785 NA NA 1.13824536661193 9.39379988634916 NA 10.0442229481546 0.399581964134832 2.79135209877589 Inf Inf 436
"c07263" 6010 0.00617127599744402 "exponential" 3 -0.000303927629916354 NA 10.5378649915597 0.814329038917089 NA 0.454018304960981 "E.dec.concave" "dec" 10.5378649915597 1.0448656425322 1.0448656425322 NA NA 5.95255991291521 10.0838466865988 NA 9.48407849240376 3.19121913285667 6.03309776528898 5.75785543443724 Inf 252
"c07273" 6052 2.55938885758602e-05 "log-Gauss-probit" 5 0.481809531325155 12.2191643803024 13.672422402988 1.32316129308741 -1.10238071677501 0.515963659559947 "lGP.U" "U" 13.672422402988 1.97804635946555 1.97804635946555 1.70474908641673 11.6943760435224 0.667818386091369 13.156458743428 1.01345141471007 12.3051801626892 0.392543619594023 0.896827436415416 0.775539057177255 1.41709104750735 456
"c07325" 6273 0.00387581717323865 "linear" 2 -0.148275314573496 NA 5.63503146419279 NA NA 0.38682014501492 "L.dec" "dec" 5.63503146419279 0.983213610936855 0.983213610936855 NA NA 2.60879665726949 5.24821131917787 3.80038408982747 5.07152831777351 1.68476035385696 4.22991327145779 2.93159641143681 6.14726958006146 500
"c07386" 6531 6.58740068429698e-09 "exponential" 3 1.26141045665565 NA 6.31625067814725 5.08919953134401 NA 0.467257270755141 "E.inc.convex" "inc" 6.31625067814725 3.38077798875702 3.38077798875702 NA NA 1.60371113721654 6.7835079489024 2.06596631756388 6.94787574596198 0.83900191068142 2.44950223679861 1.32450395432602 3.07640731942165 490
"c07443" 6775 0.0023366944750241 "Gauss-probit" 4 2.18588490812085 12.5011239997022 12.5011239997022 2.43972468987482 -0.742687629600254 0.197214297174724 "GP.U" "U" 12.1027441122988 0.624530908309206 0.344307742196859 2.43972468987482 11.758436370102 0.987413974519602 11.9055298151241 NA 13.3130185235287 0.542535704130243 4.8684932977512 Inf Inf 388
"c07492" 6981 0.00104080819251867 "linear" 2 0.0828051660508825 NA 10.0567043094567 NA NA 0.164411091805582 "L.inc" "inc" 10.0567043094567 0.549081056083402 0.549081056083402 NA NA 1.98551732514557 10.2211154012622 NA 11.0623747404023 1.3913945890389 2.76230355735659 Inf Inf 500
"c07529" 7138 0.000751569388791113 "exponential" 3 0.0281112603564369 NA 5.11482119973136 1.40840381175376 NA 1.098554210919 "E.inc.convex" "inc" 5.11482119973136 3.08798709956675 3.08798709956675 NA NA 5.19820357255045 6.21337541065036 4.16133417615604 5.6263033197045 2.38471035957531 5.69500501331739 1.2521208898965 5.01007587715059 345
"c07548" 7221 0.00898988552609222 "linear" 2 -0.120854290871791 NA 8.27120765683228 NA NA 0.383268558305363 "L.dec" "dec" 8.27120765683228 0.801384802770849 0.801384802770849 NA NA 3.17132768344944 7.88793909852691 NA 7.44408689114905 1.82425389095489 5.70052097824426 4.63272480991816 Inf 500
"c07550" 7226 0.00365988521840228 "linear" 2 -0.106509109857266 NA 8.37148009118506 NA NA 0.258203284802572 "L.dec" "dec" 8.37148009118506 0.706261907463531 0.706261907463531 NA NA 2.42423662303247 8.11327680638248 NA 7.53433208206655 1.43162682937342 3.97660758567439 5.88143762015356 Inf 500
"c07590" 7398 0.00989876606678935 "exponential" 3 -0.433281247004469 NA 9.71963241586734 -2.32285229398465 NA 0.139278647261489 "E.inc.concave" "inc" 9.71963241586734 0.408335407809338 0.408335407809338 NA NA 0.900798492180193 9.85891106312883 NA 10.6915956574541 0.40135710889726 1.91750647184699 Inf Inf 466
"c07655" 7634 3.62015449950863e-08 "Gauss-probit" 4 3.2134145080509 11.612904688023 11.612904688023 1.42748390725305 -2.0303575371199 0.218234106492857 "GP.U" "U" 9.77331360620271 1.48311953345377 1.29235307815419 1.42748390725305 9.58254715090312 3.58286097579265 9.99154771269556 5.63303369727442 10.750644966823 0.495471581478846 3.88762103534569 5.04049006549831 6.37398371376144 471
